1949	4	29	0.03	21.81	2.86	2.11
1949	4	30	0.22	24.91	2.89	2.33
1949	5	1	0.50	25.10	13.68	3.50
1949	5	2	1.02	25.69	14.18	3.44
1949	5	3	0.00	25.66	7.76	1.46
1949	5	4	0.00	29.92	6.36	0.42
1949	5	5	0.00	31.44	11.48	1.42
1949	5	6	0.00	31.59	13.43	1.65
1949	5	7	0.00	26.23	10.91	1.52
1949	5	8	1.70	24.99	4.78	2.35
1949	5	9	2.17	24.08	9.36	1.99
1949	5	10	1.45	19.15	10.91	2.11
1949	5	11	0.93	20.27	2.24	4.58
1949	5	12	0.00	20.67	2.33	1.78
1949	5	13	0.88	24.16	1.20	0.29
1949	5	14	2.33	23.86	10.83	2.18
1949	5	15	4.07	22.88	11.13	0.52
1949	5	16	0.50	23.14	10.86	1.32
1949	5	17	0.40	28.28	8.52	1.04
1949	5	18	8.77	29.49	14.63	2.26
1949	5	19	12.35	28.26	16.41	3.09
1949	5	20	9.75	22.47	7.57	3.38
1949	5	21	10.07	18.27	3.45	2.21
1949	5	22	5.80	24.44	8.63	4.64
1949	5	23	8.90	22.28	12.21	3.67
1949	5	24	7.72	23.47	11.79	1.53
1949	5	25	2.90	19.00	3.62	3.67
1949	5	26	8.62	14.32	5.23	1.32
1949	5	27	1.10	14.98	2.77	3.02
1949	5	28	1.20	12.93	2.87	1.17
1949	5	29	0.00	15.70	-0.65	1.65
1949	5	30	0.00	21.15	-0.17	0.32
1949	5	31	0.00	24.27	6.05	0.50
1949	6	1	0.00	25.98	6.24	1.19
1949	6	2	0.00	27.64	7.71	2.08
1949	6	3	0.47	28.52	8.52	2.51
1949	6	4	0.12	30.85	7.91	1.93
1949	6	5	0.00	28.75	13.25	0.49
1949	6	6	0.00	27.63	8.14	0.99
1949	6	7	0.00	24.58	9.94	1.85
1949	6	8	0.00	21.15	0.30	2.84
1949	6	9	0.00	25.96	2.94	1.84
1949	6	10	7.38	28.01	10.70	3.07
1949	6	11	3.12	28.03	17.22	2.88
1949	6	12	0.00	30.40	14.21	2.02
1949	6	13	2.08	30.93	15.85	2.80
1949	6	14	3.85	31.05	17.89	3.93
1949	6	15	2.00	30.15	19.81	3.64
1949	6	16	7.78	28.43	19.38	4.23
1949	6	17	6.28	23.37	19.28	4.62
1949	6	18	5.93	26.90	18.44	1.86
1949	6	19	1.67	30.38	17.27	1.58
1949	6	20	1.83	31.21	16.14	0.73
1949	6	21	2.67	30.93	16.97	1.76
1949	6	22	0.17	28.12	16.67	2.32
1949	6	23	0.00	28.81	9.61	1.59
1949	6	24	0.00	31.88	11.50	2.48
1949	6	25	8.88	31.60	20.77	3.42
1949	6	26	14.90	31.21	20.32	3.23
1949	6	27	5.10	28.62	18.85	2.27
1949	6	28	1.33	27.77	18.29	1.08
1949	6	29	0.57	27.34	19.46	2.78
1949	6	30	0.00	27.69	17.57	2.71
1949	7	1	0.00	28.71	15.69	2.54
1949	7	2	0.00	31.41	14.51	2.73
1949	7	3	0.00	33.51	15.36	1.24
1949	7	4	0.00	34.46	17.73	1.33
1949	7	5	6.28	35.06	18.38	2.12
1949	7	6	3.33	34.16	18.54	2.39
1949	7	7	2.85	29.63	19.33	0.21
1949	7	8	0.00	25.38	17.99	2.70
1949	7	9	3.62	28.16	17.68	2.55
1949	7	10	6.90	29.10	17.44	2.62
1949	7	11	10.35	30.71	12.86	1.16
1949	7	12	17.08	25.27	17.79	2.98
1949	7	13	0.05	27.14	15.56	1.77
1949	7	14	0.03	29.72	12.50	0.96
1949	7	15	3.12	29.50	15.83	0.45
1949	7	16	2.95	29.98	14.03	1.28
1949	7	17	12.90	27.81	19.45	3.17
1949	7	18	4.78	26.08	19.65	3.84
1949	7	19	0.30	28.89	18.50	2.81
1949	7	20	3.53	30.64	19.66	3.12
1949	7	21	6.97	28.61	19.19	3.14
1949	7	22	8.85	29.67	21.05	3.52
1949	7	23	0.28	28.72	18.33	2.16
1949	7	24	1.73	31.80	11.80	0.68
1949	7	25	5.25	31.39	20.37	2.20
1949	7	26	6.00	31.79	19.90	1.32
1949	7	27	3.12	31.36	21.58	1.29
1949	7	28	2.03	30.91	20.93	1.53
1949	7	29	4.57	32.65	20.05	1.73
1949	7	30	27.75	31.27	18.19	1.46
1949	7	31	2.62	25.48	14.70	1.99
1949	8	1	0.00	26.18	9.19	1.60
1949	8	2	0.00	29.34	14.62	1.43
1949	8	3	0.00	28.30	19.33	2.00
1949	8	4	10.82	28.42	18.39	1.39
1949	8	5	1.20	28.78	16.31	1.63
1949	8	6	0.00	28.16	14.33	0.85
1949	8	7	9.73	29.47	12.90	0.55
1949	8	8	0.68	30.46	15.32	1.11
1949	8	9	8.12	32.49	18.18	1.60
1949	8	10	0.00	32.59	19.41	1.35
1949	8	11	8.80	32.61	19.92	1.36
1949	8	12	18.23	28.95	18.69	1.05
1949	8	13	2.17	29.16	19.96	1.10
1949	8	14	0.00	28.84	17.62	1.30
1949	8	15	0.00	25.74	18.57	2.43
1949	8	16	4.12	27.21	16.70	3.35
1949	8	17	19.88	26.33	17.11	3.40
1949	8	18	17.17	26.44	16.16	0.34
1949	8	19	0.00	24.95	13.20	2.28
1949	8	20	0.00	22.73	7.00	2.70
1949	8	21	0.00	25.67	6.24	2.34
1949	8	22	0.00	25.01	9.15	2.06
1949	8	23	0.38	24.72	16.15	1.04
1949	8	24	0.00	28.85	14.94	1.15
1949	8	25	0.00	29.70	13.29	1.25
1949	8	26	0.50	31.18	13.22	1.67
1949	8	27	3.72	31.70	16.56	2.28
1949	8	28	13.95	29.41	18.37	2.57
1949	8	29	18.25	25.60	16.31	2.13
1949	8	30	2.55	26.62	11.22	0.66
1949	8	31	0.75	26.19	12.21	1.56
1949	9	1	6.72	22.58	9.86	1.88
1949	9	2	0.00	24.64	3.86	1.91
1949	9	3	0.00	26.90	9.13	1.14
1949	9	4	2.78	26.66	12.96	1.26
1949	9	5	11.95	26.82	16.71	2.55
1949	9	6	8.55	22.17	12.40	1.30
1949	9	7	2.10	21.89	8.77	2.20
1949	9	8	0.62	20.25	12.47	1.21
1949	9	9	0.00	18.50	4.95	3.41
1949	9	10	0.00	22.01	2.11	1.29
1949	9	11	0.00	22.57	6.15	1.92
1949	9	12	0.20	23.44	11.18	3.82
1949	9	13	5.75	22.88	14.57	3.50
1949	9	14	1.12	22.84	12.22	0.65
1949	9	15	0.85	20.51	8.57	1.02
1949	9	16	0.00	18.73	10.69	0.25
1949	9	17	0.93	25.50	8.03	0.05
1949	9	18	1.45	27.03	13.72	3.32
1949	9	19	0.00	25.27	13.94	3.39
1949	9	20	0.00	20.24	8.01	3.38
1949	9	21	4.07	22.29	1.40	1.27
1949	9	22	7.20	20.12	11.89	3.03
1949	9	23	4.97	15.49	7.25	2.20
1949	9	24	0.17	14.36	4.64	2.47
1949	9	25	0.00	20.12	0.54	0.65
1949	9	26	0.03	21.12	3.35	1.86
1949	9	27	2.53	21.68	9.28	2.11
1949	9	28	4.38	22.05	11.19	0.54
1949	9	29	0.08	15.11	7.01	2.13
1949	9	30	0.00	16.30	1.30	3.40
1949	10	1	0.00	23.50	0.94	0.82
1949	10	2	0.00	24.02	5.37	1.81
1949	10	3	1.75	23.69	6.90	1.68
1949	10	4	3.03	21.85	13.39	1.53
1949	10	5	4.72	22.62	15.75	0.85
1949	10	6	1.50	22.11	14.86	2.50
1949	10	7	4.12	26.47	15.23	2.73
1949	10	8	0.00	27.76	11.22	1.07
1949	10	9	0.00	29.36	13.82	1.39
1949	10	10	0.00	29.53	13.11	2.16
1949	10	11	0.38	29.07	16.04	2.88
1949	10	12	0.47	26.40	13.11	3.38
1949	10	13	4.50	20.46	3.72	2.18
1949	10	14	5.70	18.12	7.45	1.82
1949	10	15	1.00	17.66	9.49	3.06
1949	10	16	0.00	19.70	5.94	3.44
1949	10	17	0.00	18.65	9.58	2.76
1949	10	18	0.00	21.16	5.30	3.45
1949	10	19	0.00	21.39	-0.32	3.57
1949	10	20	0.00	23.24	0.11	1.85
1949	10	21	0.77	26.34	4.90	1.57
1949	10	22	2.12	22.70	8.53	3.90
1949	10	23	0.00	18.15	3.17	2.03
1949	10	24	1.60	14.42	6.04	1.82
1949	10	25	3.45	9.49	3.90	2.53
1949	10	26	2.03	13.62	2.73	1.90
1949	10	27	1.33	15.46	-5.11	1.41
1949	10	28	0.85	18.41	0.89	1.06
1949	10	29	3.47	19.73	7.65	1.11
1949	10	30	6.10	18.12	7.03	1.62
1949	10	31	2.38	14.41	5.38	1.19
1949	11	1	0.00	11.05	-2.67	4.86
1949	11	2	4.43	13.61	-1.72	1.76
1949	11	3	12.45	10.05	1.37	1.07
1949	11	4	5.18	4.65	-0.05	3.70
1949	11	5	0.50	3.22	-0.30	3.00
1949	11	6	0.00	6.04	-0.82	2.84
1949	11	7	0.00	14.53	3.02	2.75
1949	11	8	0.00	18.50	7.81	3.57
1949	11	9	0.00	19.31	4.00	1.75
1949	11	10	0.00	20.07	-0.36	1.74
1949	11	11	0.00	19.82	8.81	2.24
1949	11	12	3.28	21.56	6.80	0.92
1949	11	13	9.10	17.83	10.02	3.63
1949	11	14	4.72	12.57	3.03	3.02
1949	11	15	0.57	10.22	-0.42	1.65
1949	11	16	2.67	6.58	0.66	1.05
1949	11	17	3.92	3.44	-1.17	2.07
1949	11	18	0.65	1.59	-1.39	3.53
1949	11	19	0.00	6.56	-1.85	3.55
1949	11	20	0.68	10.16	2.52	4.90
1949	11	21	0.75	3.93	-2.32	3.09
1949	11	22	0.25	0.14	-7.13	4.33
1949	11	23	0.90	7.39	-4.63	4.81
1949	11	24	2.33	8.68	-4.16	2.76
1949	11	25	1.30	6.82	-3.18	3.46
1949	11	26	0.57	-0.31	-6.19	4.42
1949	11	27	5.55	3.74	-4.16	2.23
1949	11	28	5.95	8.87	-4.52	0.97
1949	11	29	6.05	11.76	3.66	2.51
1949	11	30	0.00	10.12	-1.31	3.49
1949	12	1	2.70	6.99	-3.63	3.23
1949	12	2	0.85	3.19	-3.85	2.96
1949	12	3	1.05	1.86	-8.29	3.22
1949	12	4	1.77	6.16	-5.98	3.00
1949	12	5	1.08	2.91	-2.53	4.30
1949	12	6	1.65	1.95	-6.65	2.41
1949	12	7	0.85	5.15	-0.78	4.91
1949	12	8	1.17	-0.24	-6.87	3.20
1949	12	9	0.38	-2.24	-11.39	1.82
1949	12	10	5.55	2.67	-5.44	1.14
1949	12	11	20.20	12.04	1.36	2.21
1949	12	12	13.25	16.37	9.49	4.59
1949	12	13	5.25	11.50	-1.84	1.32
1949	12	14	0.00	0.19	-6.33	3.14
1949	12	15	0.00	-1.89	-11.78	2.41
1949	12	16	0.00	-0.12	-13.92	1.88
1949	12	17	5.88	-10.59	-13.16	0.95
1949	12	18	7.32	11.16	1.85	3.27
1949	12	19	4.93	9.53	2.86	0.68
1949	12	20	0.00	15.01	-1.12	0.73
1949	12	21	0.90	17.73	5.52	3.20
1949	12	22	3.47	19.06	9.47	4.68
1949	12	23	1.40	13.27	-5.12	3.09
1949	12	24	0.00	0.38	-9.81	2.06
1949	12	25	4.00	5.90	-8.07	2.36
1949	12	26	11.15	12.33	1.32	2.98
1949	12	27	8.35	13.53	5.51	3.74
1949	12	28	0.00	9.79	-2.18	3.52
1949	12	29	0.00	5.36	-2.03	3.03
1949	12	30	0.00	5.68	-7.31	2.00
1949	12	31	3.75	8.89	-5.53	0.51
1950	1	1	5.15	11.76	3.38	1.53
1950	1	2	18.40	11.59	7.14	2.31
1950	1	3	22.50	15.10	10.22	5.53
1950	1	4	8.95	20.35	11.32	6.63
1950	1	5	16.25	13.16	3.11	3.17
1950	1	6	17.15	11.62	2.15	5.41
1950	1	7	4.45	3.68	-3.57	5.87
1950	1	8	0.35	0.04	-9.03	2.53
1950	1	9	3.95	9.91	-6.12	4.28
1950	1	10	8.02	14.28	4.81	5.85
1950	1	11	0.45	9.60	-5.03	4.29
1950	1	12	0.73	3.55	-6.06	2.44
1950	1	13	2.92	16.90	3.00	2.59
1950	1	14	1.65	16.70	0.13	4.48
1950	1	15	1.70	12.12	-6.88	1.65
1950	1	16	0.90	13.97	-3.46	2.75
1950	1	17	0.45	6.62	-8.90	0.41
1950	1	18	3.42	9.40	-2.38	3.70
1950	1	19	0.00	-2.15	-9.00	3.23
1950	1	20	0.00	-3.43	-11.52	2.58
1950	1	21	0.00	5.50	-6.20	1.62
1950	1	22	0.35	7.38	0.96	2.81
1950	1	23	4.07	12.34	6.05	2.93
1950	1	24	5.93	18.59	9.44	4.48
1950	1	25	4.12	23.84	12.73	4.23
1950	1	26	8.73	21.33	5.99	4.96
1950	1	27	1.58	6.46	-6.00	3.89
1950	1	28	4.78	6.27	-7.90	2.19
1950	1	29	10.45	16.62	3.74	4.57
1950	1	30	8.45	10.27	-1.80	1.12
1950	1	31	11.85	5.42	-1.40	1.51
1950	2	1	7.15	3.53	-2.17	2.79
1950	2	2	1.25	5.32	-1.02	2.29
1950	2	3	2.62	1.50	-8.67	4.61
1950	2	4	0.00	2.73	-6.44	2.92
1950	2	5	1.52	6.00	-9.37	0.33
1950	2	6	3.92	7.07	0.53	4.32
1950	2	7	1.80	6.01	-0.83	2.86
1950	2	8	4.55	6.27	-6.21	2.41
1950	2	9	6.75	10.09	0.90	4.22
1950	2	10	0.08	2.92	-0.65	1.74
1950	2	11	0.22	7.13	-0.33	1.15
1950	2	12	4.10	8.24	-4.84	0.97
1950	2	13	7.32	7.48	3.57	3.60
1950	2	14	6.22	6.68	2.66	4.60
1950	2	15	5.45	7.69	0.82	2.07
1950	2	16	1.42	1.60	-3.83	2.87
1950	2	17	0.52	0.11	-4.81	3.41
1950	2	18	1.20	8.05	-3.56	1.90
1950	2	19	0.80	6.55	-6.48	4.59
1950	2	20	1.48	-5.79	-15.03	5.24
1950	2	21	4.55	6.42	-15.09	1.65
1950	2	22	8.20	9.57	0.55	4.73
1950	2	23	2.50	9.28	-6.27	5.03
1950	2	24	0.43	5.59	-4.93	4.40
1950	2	25	0.35	-2.59	-11.67	3.15
1950	2	26	0.15	-7.09	-12.26	4.39
1950	2	27	1.35	-4.38	-11.41	4.80
1950	2	28	1.95	6.52	-12.27	3.42
1950	3	1	0.50	6.41	-6.38	4.67
1950	3	2	0.32	-4.00	-13.43	7.06
1950	3	3	0.10	-3.41	-15.17	3.37
1950	3	4	0.00	5.79	-13.89	0.93
1950	3	5	0.00	13.24	-3.23	2.32
1950	3	6	0.00	10.67	-2.99	2.67
1950	3	7	2.88	10.42	-1.87	3.04
1950	3	8	5.88	10.84	-1.28	3.72
1950	3	9	0.15	0.96	-10.56	6.85
1950	3	10	2.40	0.46	-10.27	2.60
1950	3	11	8.77	4.47	-4.90	3.60
1950	3	12	6.85	6.65	3.21	2.18
1950	3	13	3.25	8.94	-2.77	2.90
1950	3	14	0.08	0.96	-7.58	4.52
1950	3	15	0.00	6.97	-3.94	2.44
1950	3	16	2.20	2.85	-5.83	3.87
1950	3	17	7.53	5.16	-6.15	2.47
1950	3	18	1.55	3.05	-8.71	5.14
1950	3	19	3.12	4.54	-12.50	2.31
1950	3	20	8.95	8.23	-1.46	2.75
1950	3	21	6.32	7.17	0.87	1.40
1950	3	22	12.98	6.63	0.73	3.13
1950	3	23	7.93	4.14	-0.22	6.50
1950	3	24	0.25	9.83	0.32	4.43
1950	3	25	1.40	7.98	0.05	3.73
1950	3	26	4.03	7.75	-1.76	1.69
1950	3	27	0.57	27.30	6.14	5.37
1950	3	28	1.92	22.40	8.33	5.47
1950	3	29	0.17	10.88	-2.51	3.19
1950	3	30	0.00	3.44	-7.28	4.15
1950	3	31	0.50	7.45	-8.72	2.27
1950	4	1	1.45	7.25	-2.12	4.07
1950	4	2	0.50	12.66	-1.20	2.47
1950	4	3	2.70	15.30	9.24	4.67
1950	4	4	2.83	26.51	8.61	5.23
1950	4	5	2.40	17.48	0.22	3.25
1950	4	6	0.00	2.90	-4.06	4.49
1950	4	7	0.57	7.87	-8.61	4.16
1950	4	8	3.92	7.90	-3.28	2.64
1950	4	9	0.22	7.40	-5.20	3.75
1950	4	10	0.05	13.09	2.85	1.54
1950	4	11	0.85	18.56	3.94	3.47
1950	4	12	1.25	8.14	-0.97	3.00
1950	4	13	2.08	1.30	-7.44	4.50
1950	4	14	0.25	-0.41	-10.16	4.86
1950	4	15	0.00	5.24	-3.94	4.07
1950	4	16	0.00	13.99	-5.94	2.24
1950	4	17	0.00	19.24	0.09	2.36
1950	4	18	2.08	19.94	7.83	2.09
1950	4	19	1.02	22.16	7.77	2.76
1950	4	20	1.85	14.58	3.45	1.92
1950	4	21	0.00	9.83	0.71	2.74
1950	4	22	2.62	15.16	-2.62	1.23
1950	4	23	10.70	16.80	7.26	3.16
1950	4	24	11.20	19.50	8.15	0.93
1950	4	25	3.35	19.15	5.04	2.62
1950	4	26	3.25	18.63	4.81	1.41
1950	4	27	0.00	22.19	2.64	1.91
1950	4	28	0.00	18.11	2.28	1.09
1950	4	29	2.03	16.71	5.50	2.02
1950	4	30	1.55	16.00	7.31	2.91
1950	5	1	1.42	14.63	7.31	0.11
1950	5	2	3.33	20.91	6.41	1.18
1950	5	3	1.65	23.32	7.99	1.53
1950	5	4	0.73	28.43	10.26	1.44
1950	5	5	3.40	29.85	13.69	2.45
1950	5	6	0.22	26.64	11.56	2.08
1950	5	7	0.00	22.64	5.39	2.60
1950	5	8	1.62	18.91	-2.57	3.02
1950	5	9	5.07	21.36	3.00	3.02
1950	5	10	0.88	20.14	11.90	4.71
1950	5	11	0.00	17.64	8.90	1.45
1950	5	12	0.00	16.56	6.72	1.37
1950	5	13	0.00	19.65	1.81	1.11
1950	5	14	11.38	24.06	7.79	1.71
1950	5	15	5.18	20.41	11.64	1.83
1950	5	16	0.00	22.30	7.04	2.98
1950	5	17	1.62	23.38	8.19	1.27
1950	5	18	6.12	20.85	10.71	1.90
1950	5	19	0.15	17.47	4.51	1.72
1950	5	20	0.00	16.37	5.52	2.20
1950	5	21	5.88	21.78	1.15	0.42
1950	5	22	5.88	23.96	7.13	2.39
1950	5	23	3.42	22.74	11.43	3.29
1950	5	24	1.73	24.96	9.38	0.82
1950	5	25	1.05	26.70	11.74	0.61
1950	5	26	1.17	23.90	13.98	1.57
1950	5	27	14.40	25.72	10.46	0.23
1950	5	28	6.15	25.86	11.37	1.72
1950	5	29	0.00	22.69	7.47	0.67
1950	5	30	6.82	26.24	8.33	1.41
1950	5	31	5.68	26.50	15.86	3.13
1950	6	1	0.68	22.94	12.43	1.85
1950	6	2	8.62	25.96	7.01	1.64
1950	6	3	9.25	23.41	16.58	4.32
1950	6	4	15.45	19.46	7.86	1.80
